,Inside,Color,State,Shape,Material,Object,Finish,Metal Clip,Rubber Ring,Handle,Closure
3181,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3182,Empty,Transparent,Open,Cylindrical,Glass,Jar,Snap,False,False,False,No
3183,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3184,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3185,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3186,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3187,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3188,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3189,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3190,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3191,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3192,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3193,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,True,No
3194,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3195,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3196,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,False,No
3197,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3198,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3199,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3200,Empty,Transparent,Closed,Rectangular,Glass,Jar,Twist,False,False,False,Screw
3201,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3202,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3203,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3204,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3205,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3206,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3207,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3208,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3209,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3210,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3211,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3212,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3213,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3214,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3215,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3216,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3217,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3218,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3219,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3220,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw
3221,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3222,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3223,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw
3224,Full,Transparent,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3225,Full,Transparent,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3226,Full,Transparent,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3227,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3228,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3229,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3230,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3231,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3232,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3233,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3234,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3235,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3236,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3237,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3238,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3239,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3240,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3241,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3242,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3243,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3244,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3245,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,False,False,True,Snap
3246,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3247,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3248,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3249,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3250,Empty,Transparent,Closed,Rectangular,Glass,Jar,Snap,True,True,False,Snap
3251,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3252,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3253,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3254,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3255,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3256,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3257,Empty,Transparent,Closed,Cylindrical,Glass,Bottle,Twist,False,False,False,Screw
3258,Empty,Transparent,Closed,Cylindrical,Glass,Bottle,Twist,False,False,False,Screw
3259,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3260,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3261,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3262,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3263,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3264,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3265,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3266,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3267,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3268,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3269,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3270,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3271,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3272,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3273,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3274,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3275,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3276,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,True,No
3277,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3278,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3279,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,False,No
3280,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3281,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3282,Empty,Transparent,Closed,Rectangular,Glass,Jar,Twist,False,False,False,Screw
3283,Empty,Transparent,Closed,Rectangular,Glass,Jar,Twist,False,False,False,Screw
3284,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3285,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3286,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3287,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3288,Empty,Transparent,Closed,Cylindrical,Glass,Bottle,Twist,False,False,False,Screw
3289,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3290,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3291,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3292,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3293,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3294,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3295,Empty,Transparent,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3296,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3297,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3298,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3299,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3300,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3301,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3302,Full,Opaque,Closed,Cylindrical,Plastic,Bottle,Twist,False,False,False,Screw
3303,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3304,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3305,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3306,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3307,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3308,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3309,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3310,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3311,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3312,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3313,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3314,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3315,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3316,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3317,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3318,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3319,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3320,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,True,No
3321,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3322,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3323,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3324,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3325,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3326,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3327,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3328,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3329,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3330,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3331,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3332,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3333,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,False,No
3334,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3335,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3336,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3337,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3338,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3339,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3340,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3341,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,True,Screw
3342,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3343,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3344,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3345,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3346,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3347,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3348,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3349,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3350,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3351,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3352,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3353,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3354,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3355,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3356,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3357,Empty,Transparent,Open,Cylindrical,Glass,Bottle,Twist,False,False,False,No
3358,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3359,Empty,Translucent,Open,Cylindrical,Glass,Bottle,Twist,False,False,False,No
3360,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3361,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3362,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3363,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3364,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw
3365,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw
3366,Empty,Transparent,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3367,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw
3368,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3369,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3370,Empty,Translucent,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3371,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3372,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3373,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3374,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3375,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3376,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3377,Empty,Transparent,Closed,Rectangular,Glass,Jar,Snap,True,True,False,Snap
3378,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3379,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3380,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3381,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3382,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3383,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3384,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3385,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3386,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,False,No
3387,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,True,Handle
3388,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3389,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3390,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,True,No
3391,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3392,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3393,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3394,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3395,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,False,No
3396,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3397,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3398,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3399,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3400,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3401,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top
3402,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,False,No
3403,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3404,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3405,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap
3406,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3407,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3408,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3409,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3410,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3411,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3412,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3413,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3414,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3415,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3416,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3417,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3418,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3419,Empty,Transparent,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3420,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3421,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3422,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No
3423,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3424,Empty,Transparent,Closed,Rectangular,Glass,Jar,Snap,True,True,False,Snap
3425,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No
3426,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
3427,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw
3428,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No
3429,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No
