Index,Inside,Color,State,Shape,Material,Object,Finish,Metal Clip,Rubber Ring,Handle,Closure,Affordance:Empty,Affordance:Fill,Affordance:Close,Affordance:Open,Affordance:Unscrew,Affordance:Lift,Affordance:Swing,Affordance:PullRubber,Affordance:RemoveClip,Affordance:GrabHandle,Affordance:FlipOff,Affordance:FlipLid,Affordance:Squeeze,Affordance:PressDown,Affordance:PullUp,Affordance:Corkscrew,Affordance:RemoveSeal
3293,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3294,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3295,Empty,Transparent,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3296,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False
3297,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3298,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3299,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3300,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3301,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3302,Full,Opaque,Closed,Cylindrical,Plastic,Bottle,Twist,False,False,False,Screw,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3303,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3304,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3305,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3306,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3307,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3308,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3309,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,True,No,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3321,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False
3322,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3323,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3324,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3329,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333,Empty,Transparent,Open,Oval,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335,Full,Opaque,Open,Cylindrical,Plastic,Bottle,Twist,False,False,False,No,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3336,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3337,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3338,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3340,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3341,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,True,Screw,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
3342,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343,Empty,Transparent,Open,Rectangular,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False
3345,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3346,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Snap,True,True,False,Snap,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False
3347,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Swing-top,False,False,False,Swing-top,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3351,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356,Empty,Transparent,Open,Cylindrical,Glass,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357,Empty,Transparent,Open,Cylindrical,Glass,Bottle,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3358,Empty,Transparent,Closed,Cylindrical,Glass,Jar,Twist,False,False,False,Screw,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3359,Empty,Translucent,Open,Cylindrical,Glass,Bottle,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363,Full,Opaque,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3365,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3366,Empty,Transparent,Open,Cylindrical,Plastic,Jar,Twist,False,False,False,No,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367,Full,Opaque,Closed,Cylindrical,Plastic,Jar,Twist,False,False,False,Screw,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
